product_id,supplier_id,product_name,category,subcategory,cost_price,mrp,commission_percent
1072,118,T-Shirts_1072,Fashion,T-Shirts,1967.74,3494.3,24.18
1073,1,Kids Wear_1073,Fashion,Kids Wear,130.16,281.28,17.18
1074,106,Womens Ethnic_1074,Fashion,Womens Ethnic,1812.75,3879.24,16.12
1075,138,T-Shirts_1075,Fashion,T-Shirts,1436.27,3215.39,6.62
1076,114,T-Shirts_1076,Fashion,T-Shirts,1337.41,2664.81,18.44
1077,92,Kids Wear_1077,Fashion,Kids Wear,1946.87,3531.65,12.74
1078,95,T-Shirts_1078,Fashion,T-Shirts,1969.21,3027.15,23.72
1079,72,Sarees_1079,Fashion,Sarees,117.79,261.19,18.61
1080,78,T-Shirts_1080,Fashion,T-Shirts,779.86,1168.98,21.17
1081,93,Mens Casual_1081,Fashion,Mens Casual,545.09,1059.21,5.74
1082,54,Sarees_1082,Fashion,Sarees,1818.56,3960.21,5.14
1083,146,T-Shirts_1083,Fashion,T-Shirts,852.56,2009.41,15.01
1084,145,Mens Casual_1084,Fashion,Mens Casual,1148.39,2441.27,18.44
1085,33,Kurtis_1085,Fashion,Kurtis,1173.77,1727.67,19.92
1086,59,Mens Casual_1086,Fashion,Mens Casual,593.29,1202.54,22.62
1087,6,T-Shirts_1087,Fashion,T-Shirts,1586.28,2555.56,24.84
1088,144,T-Shirts_1088,Fashion,T-Shirts,1387.7,2880.73,22.66
1089,14,Womens Ethnic_1089,Fashion,Womens Ethnic,1881.99,3961.71,22.08
1090,71,Kids Wear_1090,Fashion,Kids Wear,921.84,2299.64,7.43
1091,12,Kurtis_1091,Fashion,Kurtis,986.51,1773.37,22.68
1092,137,Mens Casual_1092,Fashion,Mens Casual,189.23,456.09,13.98
1093,147,Womens Ethnic_1093,Fashion,Womens Ethnic,844.53,1493.28,21.15
1094,20,T-Shirts_1094,Fashion,T-Shirts,528.69,1141.18,23.34
1095,25,Mens Casual_1095,Fashion,Mens Casual,412.51,718.55,5.56
1096,86,Sarees_1096,Fashion,Sarees,1635.31,3355.3,21.81
1097,88,Mens Casual_1097,Fashion,Mens Casual,304.9,506.8,21.65
1098,19,Kids Wear_1098,Fashion,Kids Wear,1087.38,1805.51,20.51
1099,115,Kurtis_1099,Fashion,Kurtis,933.21,1404.7,16.58
1100,97,Womens Ethnic_1100,Fashion,Womens Ethnic,1951.6,4700.21,11.27
1101,114,T-Shirts_1101,Fashion,T-Shirts,223.55,344.33,6.1
1102,15,Kurtis_1102,Fashion,Kurtis,1289.75,1898.99,16.19
1103,106,Kids Wear_1103,Fashion,Kids Wear,1714.87,3158.54,9.66
1104,117,Kurtis_1104,Fashion,Kurtis,1596.2,3330.33,12.68
1105,87,Sarees_1105,Fashion,Sarees,1771.88,3687.55,18.02
1106,85,T-Shirts_1106,Fashion,T-Shirts,1587.57,3015.56,16.76
1107,18,Womens Ethnic_1107,Fashion,Womens Ethnic,295.11,606.36,16.86
1108,131,Mens Casual_1108,Fashion,Mens Casual,1818.3,2797.6,10.13
1109,48,Sarees_1109,Fashion,Sarees,1014.66,2113.47,9.86
1110,112,Womens Ethnic_1110,Fashion,Womens Ethnic,214.93,374.59,15.26
1111,139,T-Shirts_1111,Fashion,T-Shirts,1533.31,2671.5,20.51
1112,75,Mens Casual_1112,Fashion,Mens Casual,992.1,2047.36,12.38
1113,38,Womens Ethnic_1113,Fashion,Womens Ethnic,1083.59,2300.94,6.15
1114,14,Kurtis_1114,Fashion,Kurtis,1656.45,3338.4,13.44
1115,52,Mens Casual_1115,Fashion,Mens Casual,1955.37,4115.29,20.71
1116,120,Kids Wear_1116,Fashion,Kids Wear,459.78,884.29,17.0
1117,86,Kids Wear_1117,Fashion,Kids Wear,1718.82,3476.67,17.32
1118,11,Sarees_1118,Fashion,Sarees,724.38,1097.68,14.92
1119,120,Womens Ethnic_1119,Fashion,Womens Ethnic,1313.66,2840.85,17.48
1120,85,Mens Casual_1120,Fashion,Mens Casual,1013.42,2275.31,21.15
1121,2,Sarees_1121,Fashion,Sarees,490.1,785.47,12.26
1122,37,Womens Ethnic_1122,Fashion,Womens Ethnic,779.98,1567.89,10.81
1123,93,Mens Casual_1123,Fashion,Mens Casual,1299.54,3124.07,5.88
1124,57,Womens Ethnic_1124,Fashion,Womens Ethnic,478.33,819.15,22.71
1125,63,T-Shirts_1125,Fashion,T-Shirts,431.14,1005.54,8.57
1126,26,Womens Ethnic_1126,Fashion,Womens Ethnic,434.55,733.51,5.42
1127,29,T-Shirts_1127,Fashion,T-Shirts,360.76,764.94,11.77
1128,96,Mens Casual_1128,Fashion,Mens Casual,679.64,1131.03,18.22
1129,112,Kurtis_1129,Fashion,Kurtis,1956.49,4886.26,22.57
1130,34,Womens Ethnic_1130,Fashion,Womens Ethnic,325.14,770.91,20.9
1131,82,Mens Casual_1131,Fashion,Mens Casual,1111.85,2405.81,16.99
1132,49,T-Shirts_1132,Fashion,T-Shirts,564.64,819.19,22.09
1133,14,Kids Wear_1133,Fashion,Kids Wear,1600.22,2817.11,17.59
1134,150,Kids Wear_1134,Fashion,Kids Wear,1758.42,4108.82,22.72
1135,17,Mens Casual_1135,Fashion,Mens Casual,1481.87,3353.67,8.35
1136,131,Sarees_1136,Fashion,Sarees,1527.49,3222.36,12.49
1137,96,Kurtis_1137,Fashion,Kurtis,982.11,1722.63,15.51
1138,69,Sarees_1138,Fashion,Sarees,1459.73,2838.11,16.62
1139,10,T-Shirts_1139,Fashion,T-Shirts,1850.25,3778.92,9.14
1140,56,Mens Casual_1140,Fashion,Mens Casual,958.95,1589.77,11.12
1141,96,Sarees_1141,Fashion,Sarees,1185.6,2879.88,10.09
1142,114,Womens Ethnic_1142,Fashion,Womens Ethnic,355.23,530.16,15.38
1143,87,Mens Casual_1143,Fashion,Mens Casual,1209.53,2312.35,13.52
1144,128,Sarees_1144,Fashion,Sarees,921.76,1663.1,11.34
1145,68,Sarees_1145,Fashion,Sarees,146.96,277.15,17.91
1146,129,Kids Wear_1146,Fashion,Kids Wear,1812.8,3125.21,15.26
1147,59,T-Shirts_1147,Fashion,T-Shirts,248.5,423.46,6.97
1148,86,Womens Ethnic_1148,Fashion,Womens Ethnic,784.45,1569.39,8.93
1149,71,Kids Wear_1149,Fashion,Kids Wear,575.04,1276.43,8.81
1150,140,Kurtis_1150,Fashion,Kurtis,1996.19,4986.97,23.25
1151,89,Womens Ethnic_1151,Fashion,Womens Ethnic,1563.14,2673.02,20.66
1152,4,Sarees_1152,Fashion,Sarees,1897.05,4370.89,14.44
1153,102,Kurtis_1153,Fashion,Kurtis,1979.62,4843.41,9.55
1154,133,T-Shirts_1154,Fashion,T-Shirts,1523.36,2927.72,16.74
1155,119,Kurtis_1155,Fashion,Kurtis,1539.48,3378.79,11.81
1156,107,Womens Ethnic_1156,Fashion,Womens Ethnic,694.84,1116.35,9.19
1157,36,Sarees_1157,Fashion,Sarees,1720.59,2465.8,16.55
1158,128,Mens Casual_1158,Fashion,Mens Casual,680.59,1505.18,21.21
1159,104,Kids Wear_1159,Fashion,Kids Wear,745.66,1387.72,20.26
1160,6,T-Shirts_1160,Fashion,T-Shirts,1121.45,1972.28,16.35
1161,85,Womens Ethnic_1161,Fashion,Womens Ethnic,1852.07,2906.01,16.36
1162,101,Kurtis_1162,Fashion,Kurtis,1836.13,3729.67,24.6
1163,99,Mens Casual_1163,Fashion,Mens Casual,1902.52,2796.86,8.77
1164,78,Womens Ethnic_1164,Fashion,Womens Ethnic,724.8,1781.65,6.86
1165,126,Womens Ethnic_1165,Fashion,Womens Ethnic,1382.28,2205.29,5.54
1166,73,Mens Casual_1166,Fashion,Mens Casual,232.03,570.63,9.12
1167,15,Kids Wear_1167,Fashion,Kids Wear,1353.18,1998.62,12.37
1168,106,Womens Ethnic_1168,Fashion,Womens Ethnic,426.47,1000.36,12.82
1169,18,Womens Ethnic_1169,Fashion,Womens Ethnic,345.36,642.46,12.78
1170,111,Mens Casual_1170,Fashion,Mens Casual,346.87,564.1,21.36
1171,80,T-Shirts_1171,Fashion,T-Shirts,1002.08,2068.37,16.75
1172,52,Kurtis_1172,Fashion,Kurtis,1461.87,2784.65,5.15
1173,64,Mens Casual_1173,Fashion,Mens Casual,946.89,2184.51,15.52
1174,148,Kurtis_1174,Fashion,Kurtis,1770.55,3375.07,5.78
1175,117,Womens Ethnic_1175,Fashion,Womens Ethnic,647.03,1532.87,11.94
1176,45,T-Shirts_1176,Fashion,T-Shirts,1605.46,2938.31,13.3
1177,118,Mens Casual_1177,Fashion,Mens Casual,1809.93,3993.73,12.69
1178,101,T-Shirts_1178,Fashion,T-Shirts,448.54,908.51,18.97
1179,71,Womens Ethnic_1179,Fashion,Womens Ethnic,555.42,1309.45,22.65
1180,56,Kurtis_1180,Fashion,Kurtis,654.59,1576.2,23.17
1181,95,Sarees_1181,Fashion,Sarees,1985.54,3987.18,6.53
1182,105,Womens Ethnic_1182,Fashion,Womens Ethnic,1058.35,2389.18,14.02
1183,7,Kids Wear_1183,Fashion,Kids Wear,494.01,715.87,6.46
1184,88,T-Shirts_1184,Fashion,T-Shirts,1383.68,2640.19,19.92
1185,30,Mens Casual_1185,Fashion,Mens Casual,853.68,1205.23,19.18
1186,125,Mens Casual_1186,Fashion,Mens Casual,721.51,1604.31,14.23
1187,113,Womens Ethnic_1187,Fashion,Womens Ethnic,1142.01,1903.19,7.81
1188,5,Kids Wear_1188,Fashion,Kids Wear,1698.97,2697.37,17.14
1189,101,Mens Casual_1189,Fashion,Mens Casual,658.87,1309.91,8.37
1190,40,T-Shirts_1190,Fashion,T-Shirts,1550.82,3326.7,13.81
1191,137,Mens Casual_1191,Fashion,Mens Casual,511.68,735.74,9.32
1192,134,T-Shirts_1192,Fashion,T-Shirts,190.74,400.22,17.82
1193,79,T-Shirts_1193,Fashion,T-Shirts,1354.08,2048.82,13.88
1194,52,Kurtis_1194,Fashion,Kurtis,108.86,244.9,23.58
1195,5,Kids Wear_1195,Fashion,Kids Wear,1826.64,2959.13,13.43
1196,17,Womens Ethnic_1196,Fashion,Womens Ethnic,740.52,1193.25,9.41
1197,43,Womens Ethnic_1197,Fashion,Womens Ethnic,1614.16,3734.35,19.48
1198,84,Womens Ethnic_1198,Fashion,Womens Ethnic,889.79,1351.1,11.45
1199,139,T-Shirts_1199,Fashion,T-Shirts,460.14,749.03,12.9
1200,92,Sarees_1200,Fashion,Sarees,329.53,538.83,11.47
1201,100,Womens Ethnic_1201,Fashion,Womens Ethnic,864.07,1510.28,9.26
1202,95,Mens Casual_1202,Fashion,Mens Casual,225.43,517.72,5.88
1203,128,Mens Casual_1203,Fashion,Mens Casual,881.08,1977.41,24.66
1204,146,Womens Ethnic_1204,Fashion,Womens Ethnic,1453.81,3300.71,8.43
1205,100,Womens Ethnic_1205,Fashion,Womens Ethnic,1239.75,3074.03,18.56
1206,82,T-Shirts_1206,Fashion,T-Shirts,352.57,561.6,24.56
1207,150,T-Shirts_1207,Fashion,T-Shirts,1016.05,1797.0,13.98
1208,4,Kurtis_1208,Fashion,Kurtis,1317.12,2180.71,9.65
1209,61,Kurtis_1209,Fashion,Kurtis,1541.99,2369.21,19.76
1210,96,Mens Casual_1210,Fashion,Mens Casual,1277.56,1872.79,14.97
1211,10,Mens Casual_1211,Fashion,Mens Casual,388.17,630.71,9.76
1212,85,T-Shirts_1212,Fashion,T-Shirts,1236.34,3017.24,7.69
1213,134,Kids Wear_1213,Fashion,Kids Wear,1322.84,2958.59,20.84
1214,7,Sarees_1214,Fashion,Sarees,1331.29,2286.23,9.58
1215,139,T-Shirts_1215,Fashion,T-Shirts,729.41,1215.54,6.08
1216,57,T-Shirts_1216,Fashion,T-Shirts,1977.91,4512.79,17.16
1217,2,Sarees_1217,Fashion,Sarees,1090.8,1747.35,6.29
1218,37,Sarees_1218,Fashion,Sarees,232.97,375.48,23.77
1219,53,Mens Casual_1219,Fashion,Mens Casual,274.34,562.92,9.73
1220,43,Womens Ethnic_1220,Fashion,Womens Ethnic,909.86,1741.27,19.43
1221,78,Mens Casual_1221,Fashion,Mens Casual,905.63,1871.43,10.71
1222,124,Sarees_1222,Fashion,Sarees,1938.68,3143.65,6.6
1223,113,Kids Wear_1223,Fashion,Kids Wear,856.66,1357.41,13.45
1224,124,Kurtis_1224,Fashion,Kurtis,1496.36,3346.4,5.4
1225,77,Sarees_1225,Fashion,Sarees,912.05,1360.37,16.9
1226,98,Mens Casual_1226,Fashion,Mens Casual,1150.42,1832.93,14.27
1227,124,Sarees_1227,Fashion,Sarees,638.13,1287.97,6.44
1228,49,Mens Casual_1228,Fashion,Mens Casual,1458.24,2355.48,5.08
1229,104,Kurtis_1229,Fashion,Kurtis,1487.7,2695.24,23.51
1230,126,Sarees_1230,Fashion,Sarees,1943.94,3519.42,11.16
1231,32,Kurtis_1231,Fashion,Kurtis,235.35,558.6,12.7
1232,66,Kurtis_1232,Fashion,Kurtis,408.49,914.71,20.43
1233,95,T-Shirts_1233,Fashion,T-Shirts,762.3,1661.85,18.93
1234,64,T-Shirts_1234,Fashion,T-Shirts,832.13,1553.12,9.85
1235,8,Womens Ethnic_1235,Fashion,Womens Ethnic,1850.79,3326.9,18.95
1236,38,T-Shirts_1236,Fashion,T-Shirts,380.98,787.1,10.09
1237,42,Kurtis_1237,Fashion,Kurtis,1198.85,2552.19,5.25
1238,102,Womens Ethnic_1238,Fashion,Womens Ethnic,1324.36,3189.82,19.12
1239,109,Womens Ethnic_1239,Fashion,Womens Ethnic,1085.22,1744.71,8.32
1240,137,Sarees_1240,Fashion,Sarees,580.46,1005.61,18.17
1241,23,Sarees_1241,Fashion,Sarees,1213.55,2678.7,7.19
1242,37,Kurtis_1242,Fashion,Kurtis,1575.71,2802.92,10.38
1243,79,Mens Casual_1243,Fashion,Mens Casual,1867.03,3431.17,5.13
1244,18,Mens Casual_1244,Fashion,Mens Casual,1651.14,2314.46,20.47
1245,111,Sarees_1245,Fashion,Sarees,1097.43,2326.52,8.41
1246,125,Kids Wear_1246,Fashion,Kids Wear,454.16,702.93,8.64
1247,48,Womens Ethnic_1247,Fashion,Womens Ethnic,956.26,2195.39,9.02
1248,67,T-Shirts_1248,Fashion,T-Shirts,447.19,999.51,24.66
1249,28,Sarees_1249,Fashion,Sarees,937.39,2253.74,22.37
1250,32,Mens Casual_1250,Fashion,Mens Casual,251.64,376.02,10.54
1251,125,Bedding_1251,Home & Kitchen,Bedding,156.37,259.3,18.46
1252,2,Kitchen Tools_1252,Home & Kitchen,Kitchen Tools,118.06,199.84,18.31
1253,2,Kitchen Tools_1253,Home & Kitchen,Kitchen Tools,284.0,560.78,12.51
1254,87,Bedding_1254,Home & Kitchen,Bedding,1871.04,3593.44,17.09
1255,81,Bedding_1255,Home & Kitchen,Bedding,804.49,1914.02,21.34
1256,15,Bedding_1256,Home & Kitchen,Bedding,1363.65,2476.77,24.51
1257,103,Bedding_1257,Home & Kitchen,Bedding,1631.91,2290.21,19.5
1258,136,Home Decor_1258,Home & Kitchen,Home Decor,148.79,228.42,10.59
1259,122,Home Decor_1259,Home & Kitchen,Home Decor,800.02,1664.19,15.3
1260,83,Home Decor_1260,Home & Kitchen,Home Decor,105.95,222.69,5.33
1261,84,Bedding_1261,Home & Kitchen,Bedding,1759.53,4339.98,18.56
1262,21,Home Decor_1262,Home & Kitchen,Home Decor,1252.85,2305.47,11.97
1263,26,Storage_1263,Home & Kitchen,Storage,1975.06,4627.19,19.69
1264,134,Bedding_1264,Home & Kitchen,Bedding,1253.63,2736.84,22.52
1265,78,Kitchen Tools_1265,Home & Kitchen,Kitchen Tools,342.94,780.7,21.65
1266,30,Storage_1266,Home & Kitchen,Storage,419.3,792.86,14.64
1267,23,Home Decor_1267,Home & Kitchen,Home Decor,562.38,892.76,7.11
1268,99,Kitchen Tools_1268,Home & Kitchen,Kitchen Tools,404.45,979.52,20.33
1269,32,Home Decor_1269,Home & Kitchen,Home Decor,1466.43,3127.2,18.31
1270,58,Storage_1270,Home & Kitchen,Storage,271.84,587.44,23.64
1271,98,Kitchen Tools_1271,Home & Kitchen,Kitchen Tools,1323.57,2401.9,18.08
1272,30,Storage_1272,Home & Kitchen,Storage,1636.05,2692.78,10.82
1273,49,Kitchen Tools_1273,Home & Kitchen,Kitchen Tools,269.36,596.54,19.89
1274,81,Kitchen Tools_1274,Home & Kitchen,Kitchen Tools,1188.39,1830.31,24.08
1275,49,Kitchen Tools_1275,Home & Kitchen,Kitchen Tools,690.52,1414.92,21.94
1276,33,Storage_1276,Home & Kitchen,Storage,707.32,1274.26,15.4
1277,118,Home Decor_1277,Home & Kitchen,Home Decor,302.51,426.57,11.32
1278,117,Bedding_1278,Home & Kitchen,Bedding,1690.71,3296.57,7.95
1279,9,Bedding_1279,Home & Kitchen,Bedding,377.15,804.04,16.98
1280,71,Bedding_1280,Home & Kitchen,Bedding,1054.52,2275.08,24.94
1281,75,Storage_1281,Home & Kitchen,Storage,1299.05,2126.9,19.08
1282,40,Storage_1282,Home & Kitchen,Storage,211.74,485.15,21.56
1283,58,Home Decor_1283,Home & Kitchen,Home Decor,1711.33,4154.9,19.01
1284,125,Kitchen Tools_1284,Home & Kitchen,Kitchen Tools,1854.0,4178.25,19.55
1285,41,Bedding_1285,Home & Kitchen,Bedding,1970.34,4187.32,24.82
1286,90,Storage_1286,Home & Kitchen,Storage,741.08,1590.13,20.15
1287,73,Storage_1287,Home & Kitchen,Storage,236.46,520.08,18.93
1288,25,Home Decor_1288,Home & Kitchen,Home Decor,1432.11,2868.25,7.62
1289,118,Kitchen Tools_1289,Home & Kitchen,Kitchen Tools,1714.64,3738.85,18.09
1290,38,Home Decor_1290,Home & Kitchen,Home Decor,939.58,1814.03,9.2
1291,148,Home Decor_1291,Home & Kitchen,Home Decor,1497.11,2110.99,7.04
1292,44,Home Decor_1292,Home & Kitchen,Home Decor,815.46,2023.13,23.52
1293,14,Kitchen Tools_1293,Home & Kitchen,Kitchen Tools,775.61,1490.15,7.35
1294,104,Bedding_1294,Home & Kitchen,Bedding,1227.45,3027.75,9.9
1295,45,Kitchen Tools_1295,Home & Kitchen,Kitchen Tools,557.63,1080.4,18.06
1296,23,Storage_1296,Home & Kitchen,Storage,1574.11,3919.98,20.55
1297,95,Storage_1297,Home & Kitchen,Storage,622.91,1319.64,5.23
1298,131,Kitchen Tools_1298,Home & Kitchen,Kitchen Tools,257.01,498.12,9.5
1299,47,Storage_1299,Home & Kitchen,Storage,620.08,1376.51,12.68
1300,84,Storage_1300,Home & Kitchen,Storage,666.89,1025.52,6.27
1301,101,Home Decor_1301,Home & Kitchen,Home Decor,870.13,1888.89,16.12
1302,138,Storage_1302,Home & Kitchen,Storage,221.47,514.0,19.27
1303,31,Kitchen Tools_1303,Home & Kitchen,Kitchen Tools,1531.67,2493.88,8.61
1304,81,Home Decor_1304,Home & Kitchen,Home Decor,110.12,208.34,7.46
1305,23,Home Decor_1305,Home & Kitchen,Home Decor,1192.65,2525.92,16.25
1306,77,Kitchen Tools_1306,Home & Kitchen,Kitchen Tools,260.76,400.84,12.27
1307,1,Home Decor_1307,Home & Kitchen,Home Decor,903.8,2205.05,9.97
1308,76,Kitchen Tools_1308,Home & Kitchen,Kitchen Tools,1897.81,3741.32,18.18
1309,81,Storage_1309,Home & Kitchen,Storage,365.72,709.31,15.45
1310,26,Bedding_1310,Home & Kitchen,Bedding,1251.73,2455.46,18.25
1311,77,Kitchen Tools_1311,Home & Kitchen,Kitchen Tools,550.49,884.57,22.12
1312,56,Home Decor_1312,Home & Kitchen,Home Decor,1919.1,3957.87,16.84
1313,20,Bedding_1313,Home & Kitchen,Bedding,344.14,717.37,16.0
1314,103,Bedding_1314,Home & Kitchen,Bedding,825.39,1976.01,14.12
1315,37,Bedding_1315,Home & Kitchen,Bedding,1385.4,3372.37,15.72
1316,50,Kitchen Tools_1316,Home & Kitchen,Kitchen Tools,1296.18,2198.76,19.29
1317,112,Home Decor_1317,Home & Kitchen,Home Decor,897.4,1407.88,12.58
1318,29,Home Decor_1318,Home & Kitchen,Home Decor,247.3,380.12,18.68
1319,93,Storage_1319,Home & Kitchen,Storage,225.32,474.12,23.18
1320,71,Bedding_1320,Home & Kitchen,Bedding,378.03,861.12,5.2
1321,27,Storage_1321,Home & Kitchen,Storage,1961.02,3224.8,20.65
1322,79,Kitchen Tools_1322,Home & Kitchen,Kitchen Tools,433.89,955.06,16.78
1323,147,Storage_1323,Home & Kitchen,Storage,281.53,502.19,22.31
1324,44,Bedding_1324,Home & Kitchen,Bedding,1254.19,2992.78,11.36
1325,137,Storage_1325,Home & Kitchen,Storage,443.28,1013.65,16.03
1326,3,Storage_1326,Home & Kitchen,Storage,1006.04,1549.63,18.73
1327,146,Home Decor_1327,Home & Kitchen,Home Decor,1349.37,2100.88,19.71
1328,95,Kitchen Tools_1328,Home & Kitchen,Kitchen Tools,1845.04,3880.33,19.15
1329,118,Home Decor_1329,Home & Kitchen,Home Decor,1388.61,2582.91,8.66
1330,71,Bedding_1330,Home & Kitchen,Bedding,1617.09,3157.29,24.05
1331,79,Home Decor_1331,Home & Kitchen,Home Decor,679.86,1593.4,13.13
1332,20,Bedding_1332,Home & Kitchen,Bedding,1705.97,3579.37,19.6
1333,74,Kitchen Tools_1333,Home & Kitchen,Kitchen Tools,413.71,605.32,16.08
1334,109,Storage_1334,Home & Kitchen,Storage,1635.86,2309.45,18.54
1335,137,Home Decor_1335,Home & Kitchen,Home Decor,1011.35,1988.83,18.96
1336,2,Storage_1336,Home & Kitchen,Storage,126.41,203.42,19.28
1337,136,Bedding_1337,Home & Kitchen,Bedding,564.03,1248.13,18.68
1338,135,Kitchen Tools_1338,Home & Kitchen,Kitchen Tools,1254.01,3086.26,23.08
1339,132,Home Decor_1339,Home & Kitchen,Home Decor,242.73,563.95,12.07
1340,96,Kitchen Tools_1340,Home & Kitchen,Kitchen Tools,903.17,1641.06,24.39
1341,139,Bedding_1341,Home & Kitchen,Bedding,1836.69,3075.98,22.02
1342,68,Kitchen Tools_1342,Home & Kitchen,Kitchen Tools,651.12,1257.6,9.26
1343,132,Storage_1343,Home & Kitchen,Storage,513.18,890.52,21.51
1344,125,Kitchen Tools_1344,Home & Kitchen,Kitchen Tools,1877.29,4471.22,6.15
1345,91,Kitchen Tools_1345,Home & Kitchen,Kitchen Tools,1269.51,2236.12,7.14
1346,91,Bedding_1346,Home & Kitchen,Bedding,1791.37,2874.74,5.18
1347,132,Storage_1347,Home & Kitchen,Storage,1034.89,1545.32,22.97
1348,40,Storage_1348,Home & Kitchen,Storage,335.3,649.19,20.39
1349,77,Bedding_1349,Home & Kitchen,Bedding,529.58,971.72,12.29
1350,113,Home Decor_1350,Home & Kitchen,Home Decor,1119.21,1898.66,18.13
1351,112,Storage_1351,Home & Kitchen,Storage,407.49,729.05,5.12
1352,35,Home Decor_1352,Home & Kitchen,Home Decor,310.26,531.6,12.89
1353,51,Bedding_1353,Home & Kitchen,Bedding,1811.9,2856.18,23.97
1354,127,Bedding_1354,Home & Kitchen,Bedding,325.71,631.22,21.0
1355,103,Home Decor_1355,Home & Kitchen,Home Decor,717.29,1607.33,15.04
1356,6,Storage_1356,Home & Kitchen,Storage,349.69,857.95,7.52
1357,61,Bedding_1357,Home & Kitchen,Bedding,1050.0,2356.33,6.04
1358,3,Bedding_1358,Home & Kitchen,Bedding,916.36,1884.77,13.69
1359,110,Bedding_1359,Home & Kitchen,Bedding,636.22,948.53,9.95
1360,72,Home Decor_1360,Home & Kitchen,Home Decor,1485.57,2385.15,20.33
1361,110,Bedding_1361,Home & Kitchen,Bedding,1989.09,3325.94,8.97
1362,47,Kitchen Tools_1362,Home & Kitchen,Kitchen Tools,1432.18,2796.43,8.77
1363,10,Home Decor_1363,Home & Kitchen,Home Decor,535.83,828.14,10.48
1364,52,Home Decor_1364,Home & Kitchen,Home Decor,1865.29,3486.1,6.82
1365,60,Kitchen Tools_1365,Home & Kitchen,Kitchen Tools,822.67,1626.8,9.44
1366,14,Storage_1366,Home & Kitchen,Storage,1010.47,1981.38,11.09
1367,108,Bedding_1367,Home & Kitchen,Bedding,790.79,1927.39,9.94
1368,83,Kitchen Tools_1368,Home & Kitchen,Kitchen Tools,445.33,623.72,9.24
1369,111,Storage_1369,Home & Kitchen,Storage,632.3,1307.07,8.7
1370,25,Storage_1370,Home & Kitchen,Storage,790.8,1371.87,18.38
1371,93,Home Decor_1371,Home & Kitchen,Home Decor,729.3,1615.71,19.86
1372,150,Bedding_1372,Home & Kitchen,Bedding,552.68,941.51,12.68
1373,31,Kitchen Tools_1373,Home & Kitchen,Kitchen Tools,347.92,771.29,5.82
1374,26,Home Decor_1374,Home & Kitchen,Home Decor,466.56,881.96,6.5
1375,52,Bedding_1375,Home & Kitchen,Bedding,672.81,1292.88,15.67
1376,141,Home Decor_1376,Home & Kitchen,Home Decor,183.24,295.18,19.23
1377,31,Bedding_1377,Home & Kitchen,Bedding,1800.33,3408.62,23.22
1378,129,Kitchen Tools_1378,Home & Kitchen,Kitchen Tools,1017.36,2010.44,20.82
1379,34,Home Decor_1379,Home & Kitchen,Home Decor,1238.39,2682.82,10.79
1380,102,Kitchen Tools_1380,Home & Kitchen,Kitchen Tools,1609.34,3481.3,14.9
1381,99,Kitchen Tools_1381,Home & Kitchen,Kitchen Tools,414.48,922.55,16.25
1382,48,Storage_1382,Home & Kitchen,Storage,861.61,1463.57,5.07
1383,132,Home Decor_1383,Home & Kitchen,Home Decor,1225.01,1726.95,14.11
1384,69,Bedding_1384,Home & Kitchen,Bedding,676.48,1111.03,16.04
1385,75,Home Decor_1385,Home & Kitchen,Home Decor,525.47,1044.07,5.78
1386,35,Home Decor_1386,Home & Kitchen,Home Decor,1889.89,3223.27,10.41
1387,54,Kitchen Tools_1387,Home & Kitchen,Kitchen Tools,1320.58,2210.53,15.69
1388,95,Kitchen Tools_1388,Home & Kitchen,Kitchen Tools,1332.43,2792.71,11.49
1389,76,Bedding_1389,Home & Kitchen,Bedding,1471.95,2721.9,11.49
1390,92,Kitchen Tools_1390,Home & Kitchen,Kitchen Tools,1289.32,1819.81,9.39
1391,138,Bedding_1391,Home & Kitchen,Bedding,435.8,1075.89,18.15
1392,66,Kitchen Tools_1392,Home & Kitchen,Kitchen Tools,1472.94,3177.02,22.4
1393,69,Home Decor_1393,Home & Kitchen,Home Decor,1652.01,2713.76,9.08
1394,112,Storage_1394,Home & Kitchen,Storage,395.72,654.88,12.37
1395,48,Storage_1395,Home & Kitchen,Storage,278.01,444.72,21.31
1396,47,Home Decor_1396,Home & Kitchen,Home Decor,458.83,889.93,17.95
1397,101,Kitchen Tools_1397,Home & Kitchen,Kitchen Tools,689.3,1636.25,18.75
1398,63,Home Decor_1398,Home & Kitchen,Home Decor,231.96,343.13,14.1
1399,4,Storage_1399,Home & Kitchen,Storage,290.44,574.91,17.07
1400,4,Storage_1400,Home & Kitchen,Storage,829.58,1261.82,20.27
1401,69,Kitchen Tools_1401,Home & Kitchen,Kitchen Tools,351.14,789.06,7.85
1402,28,Kitchen Tools_1402,Home & Kitchen,Kitchen Tools,1605.56,2264.38,15.85
1403,36,Bedding_1403,Home & Kitchen,Bedding,1720.17,2569.01,14.61
1404,123,Storage_1404,Home & Kitchen,Storage,1649.38,2866.83,8.09
1405,140,Kitchen Tools_1405,Home & Kitchen,Kitchen Tools,1132.7,1919.02,7.46
1406,131,Kitchen Tools_1406,Home & Kitchen,Kitchen Tools,295.35,509.9,22.73
1407,7,Storage_1407,Home & Kitchen,Storage,369.49,888.03,9.53
1408,58,Storage_1408,Home & Kitchen,Storage,380.02,805.98,23.43
1409,29,Storage_1409,Home & Kitchen,Storage,1404.86,3071.5,14.84
