activity_id,reseller_id,activity_date,products_shared,catalog_views,orders_generated
13321,654,2023-09-21 00:00:00,79,464,5
13322,654,2023-10-21 00:00:00,46,72,2
13323,654,2023-11-20 00:00:00,67,464,6
13324,654,2023-12-20 00:00:00,78,257,2
13325,654,2024-01-19 00:00:00,79,53,19
13326,654,2024-02-18 00:00:00,37,187,12
13327,654,2024-03-19 00:00:00,58,137,19
13328,654,2024-04-18 00:00:00,71,233,5
13329,654,2024-05-18 00:00:00,40,204,6
13330,654,2024-06-17 00:00:00,22,216,13
13331,655,2023-04-24 12:00:00,88,259,7
13332,655,2023-05-24 12:00:00,86,471,19
13333,655,2023-06-23 12:00:00,88,95,14
13334,655,2023-07-23 12:00:00,46,93,12
13335,655,2023-08-22 12:00:00,45,198,20
13336,655,2023-09-21 12:00:00,77,401,12
13337,655,2023-10-21 12:00:00,49,348,5
13338,655,2023-11-20 12:00:00,35,371,5
13339,655,2023-12-20 12:00:00,95,386,6
13340,655,2024-01-19 12:00:00,139,133,14
13341,655,2024-02-18 12:00:00,103,370,17
13342,655,2024-03-19 12:00:00,46,432,11
13343,655,2024-04-18 12:00:00,122,476,16
13344,655,2024-05-18 12:00:00,82,103,2
13345,655,2024-06-17 12:00:00,127,401,17
13346,656,2023-04-25 00:00:00,80,256,17
13347,656,2023-05-25 00:00:00,36,236,19
13348,656,2023-06-24 00:00:00,108,285,11
13349,656,2023-07-24 00:00:00,62,342,11
13350,656,2023-08-23 00:00:00,131,336,20
13351,656,2023-09-22 00:00:00,82,218,2
13352,656,2023-10-22 00:00:00,134,217,16
13353,656,2023-11-21 00:00:00,46,483,19
13354,656,2023-12-21 00:00:00,70,385,9
13355,656,2024-01-20 00:00:00,147,426,2
13356,656,2024-02-19 00:00:00,120,113,17
13357,656,2024-03-20 00:00:00,73,138,11
13358,656,2024-04-19 00:00:00,134,370,12
13359,656,2024-05-19 00:00:00,54,332,11
13360,656,2024-06-18 00:00:00,59,258,20
13361,657,2023-04-25 12:00:00,65,137,10
13362,657,2023-05-25 12:00:00,117,475,9
13363,657,2023-06-24 12:00:00,47,386,20
13364,657,2023-07-24 12:00:00,76,64,4
13365,657,2023-08-23 12:00:00,114,157,13
13366,657,2023-09-22 12:00:00,89,132,7
13367,657,2023-10-22 12:00:00,28,325,4
13368,657,2023-11-21 12:00:00,78,175,7
13369,657,2023-12-21 12:00:00,59,492,2
13370,657,2024-01-20 12:00:00,64,181,11
13371,657,2024-02-19 12:00:00,118,238,11
13372,657,2024-03-20 12:00:00,21,201,6
13373,657,2024-04-19 12:00:00,29,190,19
13374,657,2024-05-19 12:00:00,87,108,4
13375,657,2024-06-18 12:00:00,35,275,6
13376,658,2023-04-26 00:00:00,71,129,4
13377,658,2023-05-26 00:00:00,123,450,6
13378,658,2023-06-25 00:00:00,130,257,17
13379,658,2023-07-25 00:00:00,137,93,13
13380,658,2023-08-24 00:00:00,114,202,20
13381,658,2023-09-23 00:00:00,142,369,8
13382,658,2023-10-23 00:00:00,74,87,20
13383,658,2023-11-22 00:00:00,33,172,6
13384,658,2023-12-22 00:00:00,111,266,11
13385,658,2024-01-21 00:00:00,77,121,12
13386,658,2024-02-20 00:00:00,101,299,7
13387,658,2024-03-21 00:00:00,48,200,14
13388,658,2024-04-20 00:00:00,138,133,13
13389,658,2024-05-20 00:00:00,137,430,5
13390,658,2024-06-19 00:00:00,58,309,4
13391,659,2023-04-26 12:00:00,14,62,2
13392,659,2023-05-26 12:00:00,23,82,3
13393,659,2023-06-25 12:00:00,9,75,5
13394,659,2023-07-25 12:00:00,5,20,2
13395,659,2023-08-24 12:00:00,22,33,1
13396,659,2023-09-23 12:00:00,28,92,3
13397,659,2023-10-23 12:00:00,2,91,2
13398,659,2023-11-22 12:00:00,1,77,2
13399,659,2023-12-22 12:00:00,11,25,5
13400,659,2024-01-21 12:00:00,25,48,2
13401,659,2024-02-20 12:00:00,25,8,5
13402,659,2024-03-21 12:00:00,25,30,0
13403,659,2024-04-20 12:00:00,9,77,1
13404,659,2024-05-20 12:00:00,16,88,0
13405,659,2024-06-19 12:00:00,26,5,4
13406,660,2023-04-27 00:00:00,86,424,6
13407,660,2023-05-27 00:00:00,99,86,17
13408,660,2023-06-26 00:00:00,73,274,16
13409,660,2023-07-26 00:00:00,31,470,20
13410,660,2023-08-25 00:00:00,102,274,3
13411,660,2023-09-24 00:00:00,119,341,8
13412,660,2023-10-24 00:00:00,84,481,5
13413,660,2023-11-23 00:00:00,95,274,3
13414,660,2023-12-23 00:00:00,69,499,10
13415,660,2024-01-22 00:00:00,109,476,6
13416,660,2024-02-21 00:00:00,108,473,19
13417,660,2024-03-22 00:00:00,100,275,17
13418,660,2024-04-21 00:00:00,81,397,13
13419,660,2024-05-21 00:00:00,118,354,2
13420,660,2024-06-20 00:00:00,113,368,19
13421,661,2023-04-27 12:00:00,106,432,9
13422,661,2023-05-27 12:00:00,23,175,7
13423,661,2023-06-26 12:00:00,105,123,15
13424,661,2023-07-26 12:00:00,110,416,8
13425,661,2023-08-25 12:00:00,25,92,20
13426,661,2023-09-24 12:00:00,64,483,12
13427,661,2023-10-24 12:00:00,124,56,2
13428,661,2023-11-23 12:00:00,23,128,17
13429,661,2023-12-23 12:00:00,92,418,19
13430,661,2024-01-22 12:00:00,92,103,18
13431,661,2024-02-21 12:00:00,93,268,13
13432,661,2024-03-22 12:00:00,42,214,10
13433,661,2024-04-21 12:00:00,46,272,5
13434,661,2024-05-21 12:00:00,60,368,19
13435,661,2024-06-20 12:00:00,135,214,8
13436,662,2023-04-28 00:00:00,71,253,4
13437,662,2023-05-28 00:00:00,134,278,14
13438,662,2023-06-27 00:00:00,29,122,14
13439,662,2023-07-27 00:00:00,129,83,14
13440,662,2023-08-26 00:00:00,22,76,5
13441,662,2023-09-25 00:00:00,120,341,20
13442,662,2023-10-25 00:00:00,93,311,3
13443,662,2023-11-24 00:00:00,122,496,2
13444,662,2023-12-24 00:00:00,48,247,11
13445,662,2024-01-23 00:00:00,30,245,7
13446,662,2024-02-22 00:00:00,121,486,2
13447,662,2024-03-23 00:00:00,106,386,9
13448,662,2024-04-22 00:00:00,46,443,15
13449,662,2024-05-22 00:00:00,122,473,8
13450,662,2024-06-21 00:00:00,91,351,12
13451,663,2023-04-28 12:00:00,45,168,4
13452,663,2023-05-28 12:00:00,138,67,4
13453,663,2023-06-27 12:00:00,130,426,4
13454,663,2023-07-27 12:00:00,36,488,5
13455,663,2023-08-26 12:00:00,101,335,10
13456,663,2023-09-25 12:00:00,138,291,17
13457,663,2023-10-25 12:00:00,68,156,13
13458,663,2023-11-24 12:00:00,36,126,2
13459,663,2023-12-24 12:00:00,35,234,19
13460,663,2024-01-23 12:00:00,80,217,12
13461,663,2024-02-22 12:00:00,73,372,11
13462,663,2024-03-23 12:00:00,32,472,14
13463,663,2024-04-22 12:00:00,51,139,18
13464,663,2024-05-22 12:00:00,77,369,8
13465,663,2024-06-21 12:00:00,56,421,3
13466,664,2023-04-29 00:00:00,130,379,15
13467,664,2023-05-29 00:00:00,116,57,17
13468,664,2023-06-28 00:00:00,125,185,15
13469,664,2023-07-28 00:00:00,26,262,3
13470,664,2023-08-27 00:00:00,138,329,8
13471,664,2023-09-26 00:00:00,118,338,8
13472,664,2023-10-26 00:00:00,61,358,16
13473,664,2023-11-25 00:00:00,53,493,9
13474,664,2023-12-25 00:00:00,66,227,7
13475,664,2024-01-24 00:00:00,60,58,13
13476,664,2024-02-23 00:00:00,135,399,8
13477,664,2024-03-24 00:00:00,109,239,12
13478,664,2024-04-23 00:00:00,121,403,9
13479,664,2024-05-23 00:00:00,113,268,10
13480,664,2024-06-22 00:00:00,70,77,6
13481,665,2023-04-29 12:00:00,9,66,4
13482,665,2023-05-29 12:00:00,25,63,2
13483,665,2023-06-28 12:00:00,16,85,5
13484,665,2023-07-28 12:00:00,29,60,3
13485,665,2023-08-27 12:00:00,1,40,1
13486,665,2023-09-26 12:00:00,10,22,0
13487,665,2023-10-26 12:00:00,11,74,2
13488,665,2023-11-25 12:00:00,18,74,3
13489,665,2023-12-25 12:00:00,19,51,1
13490,665,2024-01-24 12:00:00,23,68,2
13491,665,2024-02-23 12:00:00,16,65,0
13492,665,2024-03-24 12:00:00,17,10,1
13493,665,2024-04-23 12:00:00,10,88,2
13494,665,2024-05-23 12:00:00,16,31,5
13495,665,2024-06-22 12:00:00,23,8,5
13496,666,2023-04-30 00:00:00,62,480,12
13497,666,2023-05-30 00:00:00,29,272,8
13498,666,2023-06-29 00:00:00,150,203,13
13499,666,2023-07-29 00:00:00,47,352,6
13500,666,2023-08-28 00:00:00,80,246,9
13501,666,2023-09-27 00:00:00,97,410,12
13502,666,2023-10-27 00:00:00,63,328,13
13503,666,2023-11-26 00:00:00,95,343,18
13504,666,2023-12-26 00:00:00,24,118,4
13505,666,2024-01-25 00:00:00,61,287,19
13506,666,2024-02-24 00:00:00,51,421,12
13507,666,2024-03-25 00:00:00,139,419,13
13508,666,2024-04-24 00:00:00,59,382,11
13509,666,2024-05-24 00:00:00,80,415,15
13510,666,2024-06-23 00:00:00,46,308,16
13511,667,2023-04-30 12:00:00,141,107,14
13512,667,2023-05-30 12:00:00,92,341,16
13513,667,2023-06-29 12:00:00,81,393,14
13514,667,2023-07-29 12:00:00,31,284,6
13515,667,2023-08-28 12:00:00,65,136,12
13516,667,2023-09-27 12:00:00,76,244,4
13517,667,2023-10-27 12:00:00,65,199,20
13518,667,2023-11-26 12:00:00,82,461,6
13519,667,2023-12-26 12:00:00,37,177,13
13520,667,2024-01-25 12:00:00,101,201,13
13521,667,2024-02-24 12:00:00,138,283,9
13522,667,2024-03-25 12:00:00,122,455,11
13523,667,2024-04-24 12:00:00,79,447,6
13524,667,2024-05-24 12:00:00,119,303,9
13525,667,2024-06-23 12:00:00,97,256,11
13526,668,2023-05-01 00:00:00,50,487,20
13527,668,2023-05-31 00:00:00,90,159,12
13528,668,2023-06-30 00:00:00,87,217,7
13529,668,2023-07-30 00:00:00,126,498,19
13530,668,2023-08-29 00:00:00,116,144,4
13531,668,2023-09-28 00:00:00,73,393,15
13532,668,2023-10-28 00:00:00,73,295,3
13533,668,2023-11-27 00:00:00,74,416,14
13534,668,2023-12-27 00:00:00,147,236,9
13535,668,2024-01-26 00:00:00,128,329,3
13536,668,2024-02-25 00:00:00,115,61,11
13537,668,2024-03-26 00:00:00,105,384,6
13538,668,2024-04-25 00:00:00,148,183,9
13539,668,2024-05-25 00:00:00,49,451,7
13540,668,2024-06-24 00:00:00,132,155,17
13541,669,2023-05-01 12:00:00,0,0,0
13542,669,2023-05-31 12:00:00,0,2,0
13543,669,2023-06-30 12:00:00,0,8,0
13544,669,2023-07-30 12:00:00,0,3,0
13545,669,2023-08-29 12:00:00,0,10,0
13546,669,2023-09-28 12:00:00,0,6,0
13547,669,2023-10-28 12:00:00,0,8,0
13548,669,2023-11-27 12:00:00,0,7,0
13549,669,2023-12-27 12:00:00,0,5,0
13550,669,2024-01-26 12:00:00,0,0,0
13551,669,2024-02-25 12:00:00,0,8,0
13552,669,2024-03-26 12:00:00,0,7,0
13553,669,2024-04-25 12:00:00,0,9,0
13554,669,2024-05-25 12:00:00,0,6,0
13555,669,2024-06-24 12:00:00,0,8,0
13556,670,2023-05-02 00:00:00,10,65,5
13557,670,2023-06-01 00:00:00,11,24,2
13558,670,2023-07-01 00:00:00,30,74,2
13559,670,2023-07-31 00:00:00,30,10,5
13560,670,2023-08-30 00:00:00,27,34,5
13561,670,2023-09-29 00:00:00,17,6,1
13562,670,2023-10-29 00:00:00,30,36,5
13563,670,2023-11-28 00:00:00,20,27,4
13564,670,2023-12-28 00:00:00,13,98,3
13565,670,2024-01-27 00:00:00,15,73,1
13566,670,2024-02-26 00:00:00,4,19,1
13567,670,2024-03-27 00:00:00,0,64,1
13568,670,2024-04-26 00:00:00,15,14,0
13569,670,2024-05-26 00:00:00,26,25,4
13570,670,2024-06-25 00:00:00,28,56,1
13571,671,2023-05-02 12:00:00,1,22,3
13572,671,2023-06-01 12:00:00,27,75,1
13573,671,2023-07-01 12:00:00,2,11,4
13574,671,2023-07-31 12:00:00,21,96,1
13575,671,2023-08-30 12:00:00,14,8,5
13576,671,2023-09-29 12:00:00,18,92,0
13577,671,2023-10-29 12:00:00,4,15,2
13578,671,2023-11-28 12:00:00,27,84,5
13579,671,2023-12-28 12:00:00,17,29,1
13580,671,2024-01-27 12:00:00,2,14,4
13581,671,2024-02-26 12:00:00,23,83,5
13582,671,2024-03-27 12:00:00,12,51,0
13583,671,2024-04-26 12:00:00,7,27,1
13584,671,2024-05-26 12:00:00,27,62,4
13585,671,2024-06-25 12:00:00,17,13,4
13586,672,2023-05-03 00:00:00,135,210,8
13587,672,2023-06-02 00:00:00,105,365,15
13588,672,2023-07-02 00:00:00,72,338,17
13589,672,2023-08-01 00:00:00,62,198,14
13590,672,2023-08-31 00:00:00,95,137,5
13591,672,2023-09-30 00:00:00,105,353,12
13592,672,2023-10-30 00:00:00,139,323,10
13593,672,2023-11-29 00:00:00,146,427,19
13594,672,2023-12-29 00:00:00,49,295,2
13595,672,2024-01-28 00:00:00,99,228,18
13596,672,2024-02-27 00:00:00,129,469,9
13597,672,2024-03-28 00:00:00,150,167,3
13598,672,2024-04-27 00:00:00,48,188,11
13599,672,2024-05-27 00:00:00,53,401,14
13600,672,2024-06-26 00:00:00,39,71,10
13601,673,2023-05-03 12:00:00,0,0,0
13602,673,2023-06-02 12:00:00,0,3,0
13603,673,2023-07-02 12:00:00,0,3,0
13604,673,2023-08-01 12:00:00,0,7,0
13605,673,2023-08-31 12:00:00,0,10,0
13606,673,2023-09-30 12:00:00,0,6,0
13607,673,2023-10-30 12:00:00,0,4,0
13608,673,2023-11-29 12:00:00,0,10,0
13609,673,2023-12-29 12:00:00,0,8,0
13610,673,2024-01-28 12:00:00,0,2,0
13611,673,2024-02-27 12:00:00,0,7,0
13612,673,2024-03-28 12:00:00,0,4,0
13613,673,2024-04-27 12:00:00,0,9,0
13614,673,2024-05-27 12:00:00,0,9,0
13615,673,2024-06-26 12:00:00,0,1,0
13616,674,2023-05-04 00:00:00,58,433,17
13617,674,2023-06-03 00:00:00,31,419,2
13618,674,2023-07-03 00:00:00,75,300,14
13619,674,2023-08-02 00:00:00,126,168,20
13620,674,2023-09-01 00:00:00,96,137,8
13621,674,2023-10-01 00:00:00,68,343,3
13622,674,2023-10-31 00:00:00,118,493,16
13623,674,2023-11-30 00:00:00,100,221,17
13624,674,2023-12-30 00:00:00,134,492,11
13625,674,2024-01-29 00:00:00,53,243,20
13626,674,2024-02-28 00:00:00,136,367,14
13627,674,2024-03-29 00:00:00,44,270,5
13628,674,2024-04-28 00:00:00,123,63,11
13629,674,2024-05-28 00:00:00,80,326,20
13630,674,2024-06-27 00:00:00,76,372,20
13631,675,2023-05-04 12:00:00,86,94,13
13632,675,2023-06-03 12:00:00,141,378,18
13633,675,2023-07-03 12:00:00,135,177,6
13634,675,2023-08-02 12:00:00,47,86,2
13635,675,2023-09-01 12:00:00,29,333,12
13636,675,2023-10-01 12:00:00,149,365,2
13637,675,2023-10-31 12:00:00,103,304,10
13638,675,2023-11-30 12:00:00,149,214,13
13639,675,2023-12-30 12:00:00,97,99,10
13640,675,2024-01-29 12:00:00,120,374,9
13641,675,2024-02-28 12:00:00,131,278,15
13642,675,2024-03-29 12:00:00,74,397,14
13643,675,2024-04-28 12:00:00,26,436,5
13644,675,2024-05-28 12:00:00,135,250,20
13645,675,2024-06-27 12:00:00,132,148,2
13646,676,2023-05-05 00:00:00,93,275,19
13647,676,2023-06-04 00:00:00,99,98,2
13648,676,2023-07-04 00:00:00,118,487,9
13649,676,2023-08-03 00:00:00,117,149,7
13650,676,2023-09-02 00:00:00,81,269,16
13651,676,2023-10-02 00:00:00,96,360,20
13652,676,2023-11-01 00:00:00,135,468,5
13653,676,2023-12-01 00:00:00,122,339,17
13654,676,2023-12-31 00:00:00,55,313,17
13655,676,2024-01-30 00:00:00,143,86,20
13656,676,2024-02-29 00:00:00,30,438,3
13657,676,2024-03-30 00:00:00,146,255,20
13658,676,2024-04-29 00:00:00,28,127,10
13659,676,2024-05-29 00:00:00,100,308,6
13660,676,2024-06-28 00:00:00,42,271,10
13661,677,2023-05-05 12:00:00,124,391,6
13662,677,2023-06-04 12:00:00,104,57,18
13663,677,2023-07-04 12:00:00,130,150,13
13664,677,2023-08-03 12:00:00,86,500,4
13665,677,2023-09-02 12:00:00,147,463,2
13666,677,2023-10-02 12:00:00,117,263,7
13667,677,2023-11-01 12:00:00,48,197,9
13668,677,2023-12-01 12:00:00,120,240,16
13669,677,2023-12-31 12:00:00,73,95,5
13670,677,2024-01-30 12:00:00,52,111,10
13671,677,2024-02-29 12:00:00,38,300,5
13672,677,2024-03-30 12:00:00,63,57,4
13673,677,2024-04-29 12:00:00,87,454,2
13674,677,2024-05-29 12:00:00,35,278,10
13675,677,2024-06-28 12:00:00,77,450,18
13676,678,2023-05-06 00:00:00,0,6,0
13677,678,2023-06-05 00:00:00,0,4,0
13678,678,2023-07-05 00:00:00,0,3,0
13679,678,2023-08-04 00:00:00,0,0,0
13680,678,2023-09-03 00:00:00,0,7,0
13681,678,2023-10-03 00:00:00,0,5,0
13682,678,2023-11-02 00:00:00,0,9,0
13683,678,2023-12-02 00:00:00,0,9,0
13684,678,2024-01-01 00:00:00,0,5,0
13685,678,2024-01-31 00:00:00,0,7,0
13686,678,2024-03-01 00:00:00,0,0,0
13687,678,2024-03-31 00:00:00,0,5,0
13688,678,2024-04-30 00:00:00,0,1,0
13689,678,2024-05-30 00:00:00,0,8,0
13690,678,2024-06-29 00:00:00,0,9,0
13691,679,2023-05-06 12:00:00,17,58,1
13692,679,2023-06-05 12:00:00,18,97,3
13693,679,2023-07-05 12:00:00,27,79,1
13694,679,2023-08-04 12:00:00,4,6,5
13695,679,2023-09-03 12:00:00,18,47,5
13696,679,2023-10-03 12:00:00,19,82,2
13697,679,2023-11-02 12:00:00,6,21,5
13698,679,2023-12-02 12:00:00,23,23,0
13699,679,2024-01-01 12:00:00,23,70,0
13700,679,2024-01-31 12:00:00,5,16,1
13701,679,2024-03-01 12:00:00,24,47,3
13702,679,2024-03-31 12:00:00,16,22,5
13703,679,2024-04-30 12:00:00,23,49,0
13704,679,2024-05-30 12:00:00,8,51,2
13705,679,2024-06-29 12:00:00,0,24,3
13706,680,2023-05-07 00:00:00,45,365,12
13707,680,2023-06-06 00:00:00,63,78,14
13708,680,2023-07-06 00:00:00,76,446,20
13709,680,2023-08-05 00:00:00,141,160,16
13710,680,2023-09-04 00:00:00,97,193,7
13711,680,2023-10-04 00:00:00,95,350,9
13712,680,2023-11-03 00:00:00,32,437,7
13713,680,2023-12-03 00:00:00,48,95,14
13714,680,2024-01-02 00:00:00,109,71,19
13715,680,2024-02-01 00:00:00,30,208,4
13716,680,2024-03-02 00:00:00,119,165,14
13717,680,2024-04-01 00:00:00,98,61,3
13718,680,2024-05-01 00:00:00,27,306,9
13719,680,2024-05-31 00:00:00,89,418,2
13720,680,2024-06-30 00:00:00,80,212,18
13721,681,2023-05-07 12:00:00,15,31,3
13722,681,2023-06-06 12:00:00,7,98,0
13723,681,2023-07-06 12:00:00,7,23,5
13724,681,2023-08-05 12:00:00,18,9,5
13725,681,2023-09-04 12:00:00,10,30,2
13726,681,2023-10-04 12:00:00,8,27,2
13727,681,2023-11-03 12:00:00,0,18,1
13728,681,2023-12-03 12:00:00,22,88,1
13729,681,2024-01-02 12:00:00,0,38,2
13730,681,2024-02-01 12:00:00,16,5,3
13731,681,2024-03-02 12:00:00,21,75,2
13732,681,2024-04-01 12:00:00,6,10,4
13733,681,2024-05-01 12:00:00,30,100,1
13734,681,2024-05-31 12:00:00,6,7,0
13735,682,2023-05-08 00:00:00,0,1,0
13736,682,2023-06-07 00:00:00,0,3,0
13737,682,2023-07-07 00:00:00,0,8,0
13738,682,2023-08-06 00:00:00,0,9,0
13739,682,2023-09-05 00:00:00,0,10,0
13740,682,2023-10-05 00:00:00,0,3,0
13741,682,2023-11-04 00:00:00,0,3,0
13742,682,2023-12-04 00:00:00,0,10,0
13743,682,2024-01-03 00:00:00,0,3,0
13744,682,2024-02-02 00:00:00,0,4,0
13745,682,2024-03-03 00:00:00,0,9,0
13746,682,2024-04-02 00:00:00,0,8,0
13747,682,2024-05-02 00:00:00,0,7,0
13748,682,2024-06-01 00:00:00,0,1,0
13749,683,2023-05-08 12:00:00,0,4,0
13750,683,2023-06-07 12:00:00,0,9,0
13751,683,2023-07-07 12:00:00,0,8,0
13752,683,2023-08-06 12:00:00,0,4,0
13753,683,2023-09-05 12:00:00,0,10,0
13754,683,2023-10-05 12:00:00,0,1,0
13755,683,2023-11-04 12:00:00,0,4,0
13756,683,2023-12-04 12:00:00,0,8,0
13757,683,2024-01-03 12:00:00,0,6,0
13758,683,2024-02-02 12:00:00,0,9,0
13759,683,2024-03-03 12:00:00,0,9,0
13760,683,2024-04-02 12:00:00,0,3,0
13761,683,2024-05-02 12:00:00,0,3,0
13762,683,2024-06-01 12:00:00,0,8,0
13763,684,2023-05-09 00:00:00,4,45,2
13764,684,2023-06-08 00:00:00,20,10,1
13765,684,2023-07-08 00:00:00,7,15,4
13766,684,2023-08-07 00:00:00,15,48,3
13767,684,2023-09-06 00:00:00,21,64,1
13768,684,2023-10-06 00:00:00,4,73,3
13769,684,2023-11-05 00:00:00,17,76,2
13770,684,2023-12-05 00:00:00,15,40,1
13771,684,2024-01-04 00:00:00,0,97,0
13772,684,2024-02-03 00:00:00,6,55,2
13773,684,2024-03-04 00:00:00,19,73,3
13774,684,2024-04-03 00:00:00,21,99,3
13775,684,2024-05-03 00:00:00,5,63,5
13776,684,2024-06-02 00:00:00,13,48,0
13777,685,2023-05-09 12:00:00,0,1,0
13778,685,2023-06-08 12:00:00,0,3,0
13779,685,2023-07-08 12:00:00,0,1,0
13780,685,2023-08-07 12:00:00,0,2,0
13781,685,2023-09-06 12:00:00,0,8,0
13782,685,2023-10-06 12:00:00,0,6,0
13783,685,2023-11-05 12:00:00,0,8,0
13784,685,2023-12-05 12:00:00,0,8,0
13785,685,2024-01-04 12:00:00,0,8,0
13786,685,2024-02-03 12:00:00,0,5,0
13787,685,2024-03-04 12:00:00,0,6,0
13788,685,2024-04-03 12:00:00,0,4,0
13789,685,2024-05-03 12:00:00,0,6,0
13790,685,2024-06-02 12:00:00,0,0,0
13791,686,2023-05-10 00:00:00,0,5,0
13792,686,2023-06-09 00:00:00,0,4,0
13793,686,2023-07-09 00:00:00,0,6,0
13794,686,2023-08-08 00:00:00,0,3,0
13795,686,2023-09-07 00:00:00,0,4,0
13796,686,2023-10-07 00:00:00,0,7,0
13797,686,2023-11-06 00:00:00,0,8,0
13798,686,2023-12-06 00:00:00,0,0,0
13799,686,2024-01-05 00:00:00,0,0,0
13800,686,2024-02-04 00:00:00,0,8,0
13801,686,2024-03-05 00:00:00,0,1,0
13802,686,2024-04-04 00:00:00,0,1,0
13803,686,2024-05-04 00:00:00,0,8,0
13804,686,2024-06-03 00:00:00,0,4,0
13805,687,2023-05-10 12:00:00,6,69,5
13806,687,2023-06-09 12:00:00,30,8,4
13807,687,2023-07-09 12:00:00,7,70,1
13808,687,2023-08-08 12:00:00,2,9,3
13809,687,2023-09-07 12:00:00,22,94,5
13810,687,2023-10-07 12:00:00,2,62,0
13811,687,2023-11-06 12:00:00,28,73,0
13812,687,2023-12-06 12:00:00,1,27,3
13813,687,2024-01-05 12:00:00,8,61,5
13814,687,2024-02-04 12:00:00,9,68,2
13815,687,2024-03-05 12:00:00,13,67,4
13816,687,2024-04-04 12:00:00,25,29,4
13817,687,2024-05-04 12:00:00,0,54,5
13818,687,2024-06-03 12:00:00,0,93,1
13819,688,2023-05-11 00:00:00,99,329,4
13820,688,2023-06-10 00:00:00,30,172,3
13821,688,2023-07-10 00:00:00,134,63,2
13822,688,2023-08-09 00:00:00,115,215,12
13823,688,2023-09-08 00:00:00,32,246,10
13824,688,2023-10-08 00:00:00,108,119,11
13825,688,2023-11-07 00:00:00,144,444,19
13826,688,2023-12-07 00:00:00,145,137,18
13827,688,2024-01-06 00:00:00,100,206,16
13828,688,2024-02-05 00:00:00,38,413,10
13829,688,2024-03-06 00:00:00,60,493,9
13830,688,2024-04-05 00:00:00,42,261,3
13831,688,2024-05-05 00:00:00,133,315,18
13832,688,2024-06-04 00:00:00,143,209,11
13833,689,2023-05-11 12:00:00,146,427,5
13834,689,2023-06-10 12:00:00,148,292,10
13835,689,2023-07-10 12:00:00,24,205,6
13836,689,2023-08-09 12:00:00,73,401,16
13837,689,2023-09-08 12:00:00,94,225,20
13838,689,2023-10-08 12:00:00,70,215,3
13839,689,2023-11-07 12:00:00,123,82,8
13840,689,2023-12-07 12:00:00,136,439,13
13841,689,2024-01-06 12:00:00,33,139,5
13842,689,2024-02-05 12:00:00,141,63,12
13843,689,2024-03-06 12:00:00,85,306,18
13844,689,2024-04-05 12:00:00,94,370,12
13845,689,2024-05-05 12:00:00,23,487,15
13846,689,2024-06-04 12:00:00,92,418,9
13847,690,2023-05-12 00:00:00,24,31,3
13848,690,2023-06-11 00:00:00,10,70,4
13849,690,2023-07-11 00:00:00,30,96,4
13850,690,2023-08-10 00:00:00,1,92,1
13851,690,2023-09-09 00:00:00,1,5,4
13852,690,2023-10-09 00:00:00,21,84,1
13853,690,2023-11-08 00:00:00,15,78,3
13854,690,2023-12-08 00:00:00,9,59,3
13855,690,2024-01-07 00:00:00,29,99,1
13856,690,2024-02-06 00:00:00,11,75,5
13857,690,2024-03-07 00:00:00,12,48,5
13858,690,2024-04-06 00:00:00,23,61,3
13859,690,2024-05-06 00:00:00,29,46,2
13860,690,2024-06-05 00:00:00,20,51,3
13861,691,2023-05-12 12:00:00,127,231,8
13862,691,2023-06-11 12:00:00,92,94,15
13863,691,2023-07-11 12:00:00,28,150,12
13864,691,2023-08-10 12:00:00,66,398,4
13865,691,2023-09-09 12:00:00,138,242,15
13866,691,2023-10-09 12:00:00,104,284,18
13867,691,2023-11-08 12:00:00,29,225,16
13868,691,2023-12-08 12:00:00,130,155,20
13869,691,2024-01-07 12:00:00,123,81,2
13870,691,2024-02-06 12:00:00,36,57,4
13871,691,2024-03-07 12:00:00,100,268,8
13872,691,2024-04-06 12:00:00,127,122,20
13873,691,2024-05-06 12:00:00,110,452,9
13874,691,2024-06-05 12:00:00,48,476,13
13875,692,2023-05-13 00:00:00,23,34,1
13876,692,2023-06-12 00:00:00,9,25,1
13877,692,2023-07-12 00:00:00,0,5,2
13878,692,2023-08-11 00:00:00,14,43,3
13879,692,2023-09-10 00:00:00,20,83,3
13880,692,2023-10-10 00:00:00,0,15,5
13881,692,2023-11-09 00:00:00,14,63,1
13882,692,2023-12-09 00:00:00,3,100,2
13883,692,2024-01-08 00:00:00,2,78,4
13884,692,2024-02-07 00:00:00,24,75,1
13885,692,2024-03-08 00:00:00,0,52,5
13886,692,2024-04-07 00:00:00,17,65,5
13887,692,2024-05-07 00:00:00,10,55,1
13888,692,2024-06-06 00:00:00,14,43,5
13889,693,2023-05-13 12:00:00,34,57,8
13890,693,2023-06-12 12:00:00,56,291,20
13891,693,2023-07-12 12:00:00,80,390,3
13892,693,2023-08-11 12:00:00,29,469,19
13893,693,2023-09-10 12:00:00,107,343,7
13894,693,2023-10-10 12:00:00,114,120,7
13895,693,2023-11-09 12:00:00,116,437,19
13896,693,2023-12-09 12:00:00,46,467,13
13897,693,2024-01-08 12:00:00,149,183,6
13898,693,2024-02-07 12:00:00,145,275,9
13899,693,2024-03-08 12:00:00,87,94,5
13900,693,2024-04-07 12:00:00,111,428,10
13901,693,2024-05-07 12:00:00,135,398,7
